date,market_vol_20d,market_vol_60d,market_ret_20d,market_ret_60d,dispersion_20d,breadth_1d,breadth_20d,avg_market_corr_60d,advance_decline_ratio,market_trend_200d
2020-10-06,0.20457499561898843,0.17297349166009118,0.009185454026815476,0.06806847465511212,0.01858617423552161,0.05454545454545454,0.6545454545454545,0.2896748621066172,0.057692307692307696,0
2020-10-07,0.20180972034838715,0.17450319842017653,0.006869091275237604,0.07275846443809098,0.01843460311897152,0.9636363636363636,0.6909090909090909,0.3001361497235651,17.666666666666668,0
2020-10-08,0.1924117573302475,0.17444119869063912,0.033742119021611394,0.07241316737836478,0.018349542483355238,0.7636363636363637,0.8363636363636363,0.30830728055230516,3.0,0
2020-10-09,0.19401788291350042,0.1748868252861248,0.04244283217588185,0.08556506950189657,0.018352969798128976,0.7090909090909091,0.7818181818181819,0.30534221075723633,2.4375,0
2020-10-12,0.19647542601997484,0.1774303360700036,0.045443457860433245,0.09984072647768305,0.018156210450812796,0.8545454545454545,0.8,0.3052621588880965,5.875,0
2020-10-13,0.19860906958209223,0.17769371175960105,0.03339986995407829,0.08390361504388455,0.01813860124399624,0.34545454545454546,0.7272727272727273,0.3100264406862174,0.5135135135135135,0
2020-10-14,0.19965540199116044,0.17838247981648972,0.030998199166465845,0.07480641978844216,0.017811588459879183,0.2909090909090909,0.6727272727272727,0.31333897000790356,0.4,0
2020-10-15,0.19620731859980164,0.1782131339880584,0.0388609030043221,0.06740227685420108,0.01768840326382132,0.41818181818181815,0.7090909090909091,0.3173894218477434,0.71875,0
2020-10-16,0.1899793684599405,0.17616184044321206,0.05032521180001348,0.07963914900337854,0.017639611763427137,0.5272727272727272,0.7454545454545455,0.3184700267274436,1.16,0
2020-10-19,0.19436280808521542,0.178711555478437,0.04599833166205869,0.07011714631002897,0.017097677669222044,0.0,0.7454545454545455,0.3160447925395314,0.0,0
2020-10-20,0.19227415306621312,0.1783589435688439,0.039600265963430026,0.06662480028137785,0.016838533758442874,0.8,0.8181818181818182,0.323312123559662,3.6666666666666665,0
2020-10-21,0.16865772007410715,0.1777940758445285,0.06226735879902323,0.0714012340865604,0.015615098561465509,0.18181818181818182,0.8181818181818182,0.32621445652698133,0.21739130434782608,0
2020-10-22,0.1688631047818851,0.17652322555276645,0.0652551176426901,0.06419032234259703,0.016013818204207622,0.7454545454545455,0.8909090909090909,0.32940754618103335,2.7333333333333334,0
2020-10-23,0.16181305429597753,0.17631369407307818,0.05186587496385231,0.0716264225837191,0.015782324651960965,0.6181818181818182,0.8363636363636363,0.3281636798807634,1.7,0
2020-10-26,0.16923243358086426,0.18028479063799882,0.015560180911970978,0.04357672830446546,0.01632942014243014,0.10909090909090909,0.6363636363636364,0.3312499683885755,0.12,0
2020-10-27,0.16839676865169476,0.18002245013063722,0.01760060007798403,0.032798793674688964,0.016857097605485215,0.3090909090909091,0.6363636363636364,0.34870424123808025,0.4358974358974359,0
2020-10-28,0.2072642999438854,0.19345905659884347,-0.02457545597995925,-0.006339507013088941,0.018598517313617967,0.01818181818181818,0.2727272727272727,0.347730525066456,0.01818181818181818,0
2020-10-29,0.20949449298110248,0.19417213636616198,-0.020947246830737565,-0.002436329985899155,0.018731075221401085,0.6909090909090909,0.3090909090909091,0.3817347138514187,2.111111111111111,0
2020-10-30,0.21002170830989572,0.1948338144676342,-0.0218668846386616,-0.019390421053945728,0.018805442213879916,0.38181818181818183,0.2727272727272727,0.38082542994246427,0.6,0
2020-11-02,0.20346947899477202,0.19623794533844224,-0.02813723161797821,-0.009110883579967144,0.01878844385238804,0.8545454545454545,0.2545454545454545,0.377046782816629,5.875,0
2020-11-03,0.2081333383409152,0.19949174039237158,0.003284449555868818,0.005379213335959365,0.01922527934743061,0.8363636363636363,0.509090909090909,0.38452652335204934,4.6,0
2020-11-04,0.21418912637741191,0.20378628140153235,0.008158008801065986,0.03640370264591519,0.02061909740441514,0.6,0.5454545454545454,0.39428619371199913,1.5,0
2020-11-05,0.22285797523497478,0.20564241994443985,0.018790880090970186,0.04208763817403982,0.020905386403431304,0.8545454545454545,0.6363636363636364,0.3823924478046343,5.222222222222222,0
2020-11-06,0.22091212240698294,0.20558332129160736,0.009543035679146827,0.04373636699381822,0.020932979818542027,0.38181818181818183,0.5454545454545454,0.3857613694915308,0.6,0
2020-11-09,0.21796435908538891,0.20698404132359535,0.006043668002211344,0.056820020158319995,0.025609780989006837,0.6181818181818182,0.5454545454545454,0.3890261272803772,1.5454545454545454,0
2020-11-10,0.21657020378489508,0.20699476148305931,0.011167004880848763,0.05192859434090158,0.02584134517539283,0.5272727272727272,0.6,0.34372050722506275,1.0740740740740742,0
2020-11-11,0.21622197396767065,0.20740988708030517,0.025119960815450426,0.05745843216572011,0.026075363055784447,0.5454545454545454,0.6545454545454545,0.34037223549862083,1.2,0
2020-11-12,0.21961551508425087,0.20830898386661517,0.016431472228976007,0.05157885862952316,0.02622228300746129,0.10909090909090909,0.6363636363636364,0.3386384779903575,0.12,0
2020-11-13,0.22423720347235396,0.20994524764397188,0.031126595053485584,0.06282812751543987,0.02643743824926961,0.9636363636363636,0.7272727272727273,0.3451891720612257,17.666666666666668,0
2020-11-16,0.21812511108055482,0.21118459523625488,0.06011504969499426,0.07229079428133778,0.026487421201002944,0.8181818181818182,0.8363636363636363,0.34802862084615915,4.090909090909091,0
2020-11-17,0.22009347986826583,0.21079051557894718,0.05020686999031421,0.055825057315780136,0.026718377157652243,0.43636363636363634,0.8363636363636363,0.34870332225559236,0.75,0
2020-11-18,0.22567862717430892,0.21239949425500196,0.03953552232248381,0.03948111495168316,0.027018694243512394,0.2727272727272727,0.8,0.3462522255497534,0.375,0
2020-11-19,0.2254654218936735,0.21164590045473639,0.03821669422370011,0.03349573621515556,0.026876875381768,0.6909090909090909,0.7818181818181819,0.3487089254951434,2.235294117647059,0
2020-11-20,0.22753073662922904,0.2121725442601834,0.0276188661229384,0.024179336811885443,0.026929399316144347,0.2545454545454545,0.7636363636363637,0.35661319340912573,0.3333333333333333,0
