date,AAPL,MSFT,GOOGL,NVDA,META,AVGO,ADBE,CRM,ORCL,CSCO,JPM,BAC,WFC,GS,MS,C,BLK,SCHW,AXP,USB,UNH,JNJ,LLY,ABBV,MRK,PFE,TMO,ABT,DHR,AMGN,AMZN,TSLA,WMT,HD,MCD,NKE,SBUX,TGT,LOW,TJX,XOM,CVX,COP,BA,CAT,RTX,HON,UPS,GE,DE,SPY,QQQ,IWM,EFA,AGG
2024-09-25,42308700,13396400,18869200,284692900,16543400,16613800,3211600,7920000,7142400,22422200,8976500,28866000,10555700,1763900,3825100,12763800,476800,5097500,2116300,6848400,2658800,5420000,1805100,5589300,7902300,30712700,1282500,5159100,2535400,4249500,26391100,65034300,14163800,2787300,1986200,12392800,8632900,2319900,1815500,3743100,13816000,7888400,6561400,9587700,2661500,5713600,3032444,5048200,3214800,923600,38428600,26549900,23242300,11869000,9259100
2024-09-26,36636700,14492000,20319300,302582900,14400800,24340000,3282400,5253400,7096800,18374000,7807500,39601400,34463400,1378100,5183000,12844500,459400,7602100,1430600,9679400,2751900,6122000,2693000,6215700,11132100,32310400,1312800,3508700,2713500,2555700,36334900,67142200,17061100,2849500,1971100,13592800,9876800,2757900,2254500,3797900,16887900,8046200,9524000,11414400,3906800,6202600,1695478,3997100,4781500,1062100,48336000,32020200,24974700,12875000,8124400
2024-09-27,34026000,14896100,21101300,271009200,9398400,20580900,2718300,5220100,8974400,13868300,7032500,27861100,13530400,1420100,3113300,8144600,472500,6521100,2231900,6884700,2986200,7553800,4377300,4891900,11920100,25013000,871000,3566400,1337400,2432600,36002300,70988100,11899100,2452300,3402800,9181000,6319900,3067200,1852300,2998100,15964000,8049200,5489500,7637000,2683700,7941800,2604012,4104400,4452800,1410800,42100900,22851100,23959600,10690700,5033300
2024-09-30,54541900,16807300,20413900,226553700,12792300,16902000,2587000,5059700,10210300,17807500,8663800,35055200,16284200,1602500,3378600,11316400,362200,6078900,2113100,7028300,3009700,6010000,3244600,4550200,10936900,27464700,1041300,5035600,1500600,1966900,41583900,80705700,18997000,3442000,2286500,12027100,6436400,2934400,2032800,5350400,13247600,7491700,6584000,10902200,2251300,5475700,2784488,4115600,5628400,1176700,63557400,30281100,21938200,13424400,9105400
2024-10-01,63285000,19092900,28338100,302094500,15259300,23770400,3730000,4369900,7595100,16621800,8540100,26291200,11069400,1528600,5437400,13550100,543800,6331500,2429500,6272800,2648400,4408000,2455200,3924600,7715500,30725100,1169200,4264000,1367200,2097400,36044900,87397600,16054200,3476200,3036200,20623400,7171600,3994400,2552400,7888700,23235900,9489100,8067600,12588800,2091400,7206900,2440618,3658500,3794000,1089200,72668800,42735400,30016000,18430900,8811400
2024-10-02,32880600,16582300,17760200,221845900,6524700,14317800,1981600,8512300,7073000,11071300,5810900,23302700,9007200,1445100,3293600,7380800,368200,4817400,2009500,6114300,3667000,4684400,1751600,2946900,9041800,24957200,665400,3454000,1111700,2614400,23704100,93983900,16618300,3431300,2352400,33208800,6346000,2795000,2244200,4315500,17129700,8105400,7559900,4357000,1767900,3802900,1954150,2258400,2879800,863800,38097800,23744000,14455400,8335200,11700900
2024-10-03,34044200,13686400,15073100,277118000,11581000,13072300,1921600,3868400,4735700,11029100,7251300,26030200,8135300,1290600,4587200,7939800,511100,8144400,1614500,4513200,2645800,4791200,1974700,3453800,10280600,25678900,1258200,3472100,1332000,1525300,30204300,80729200,11640400,3320700,1802500,18143800,5556400,4790100,1634600,4851700,16524300,6553300,7397400,5704800,1866100,4765700,2172504,3635000,3999500,1103800,40846500,25337200,21353000,9890500,8751200
2024-10-04,37245100,19169700,19047400,243678100,14169500,17921400,1949300,6129900,6386900,11724100,10211700,34209900,14582800,1721600,5608900,10097900,491700,7141400,2239600,5438000,2462600,5331100,1970500,4749700,9704700,28769000,871500,4366300,1132700,1467800,40890300,86573200,11583400,3989000,2432400,10322600,6818900,3557100,2245600,6480000,19752300,7892400,7585100,6657500,1675100,3055900,1743754,3270500,3978300,877900,42939100,30686600,27901500,8536100,9639700
2024-10-07,39505400,20919800,22463100,346250200,12014200,15588300,4870500,4794700,6791000,10941700,6718900,27177500,11177800,1173300,4439900,6954300,561400,7060200,3287500,5108400,2591100,4266000,2915700,5033800,8654800,51426600,1165800,6912900,1153200,1262300,42364200,68113300,16791600,3267800,2091800,12767400,7478900,3301400,2302100,6345200,15714400,5895900,4899800,6267900,2224500,4606100,1911285,1955600,2514200,942000,49964700,24975100,14891800,7365100,6382100
2024-10-08,31855700,19229300,23072700,285722500,7857400,20774200,3551600,5211200,7845400,12365000,6021800,26023600,12073000,1296700,3679400,8245700,389000,7510100,3332800,4588000,2231400,4766300,2200000,4419000,8832400,29126600,883500,4341500,1431900,1453300,26372100,56303200,15270000,3693900,2038300,10569600,6595200,3224100,1947900,6289400,14818500,5892700,5579800,5336300,2438800,3194500,4384476,2618200,3627200,981500,37398700,28272000,18118600,6339100,7340100
2024-10-09,33591100,14974300,31181800,246191600,9529700,25504100,2869400,4851000,8120900,10586100,7024000,27421000,12415300,1695900,4445800,8636400,573200,11115600,2087000,6848300,2207700,6047200,1820100,4478900,8627800,44244800,890900,4256900,1508000,1379400,26343100,66289500,12413000,3627800,1854100,11750600,3344800,3514300,2431000,3970800,11144900,4973500,4217200,12488500,1757900,3210400,5392639,2703900,2312600,760300,37912200,24995000,18230700,5370800,8218300
2024-10-10,28183500,13848400,14144100,242311300,7740400,16318000,2775100,3965500,7115900,9377500,7927100,26182300,12744000,1309000,4065500,8708600,564400,6463300,2052800,5310700,2143200,4793900,1682100,3562500,6006700,34347700,1221100,4068300,1531700,1254600,27785000,83087100,10812700,3040800,1739500,8370200,5459500,3139100,1714400,3453100,10243300,4420900,3946400,11275800,1331700,2785300,5260014,2462600,2300900,578100,44138100,25750400,24571400,5794400,5757700
2024-10-11,31759200,14144900,15344300,170209500,8587100,23070000,2992400,3597000,5869400,12704500,18320700,50660700,37049200,2409700,5826200,15512400,927500,7369900,1723200,8809000,1909700,5253500,2293900,2973000,8578400,29617600,2138200,3471300,1747200,1567200,25751600,142628900,9570700,2717400,1775600,10171100,4834800,3594100,1303600,3865500,8294800,5051300,6820300,10688600,2110400,2556200,4041880,2429800,2983900,653400,42268000,20644500,19950900,6914900,4878600
2024-10-14,39882100,16653100,19016100,232347700,8252000,17195800,3411500,3642500,4688700,11428600,9048900,28098900,30758800,2174900,7179300,14682900,768400,7672200,1399000,8166700,2447100,5964000,1550400,3623900,8130700,23594200,1006400,3674100,1901400,1613300,22614400,86291900,9914500,2088700,2376300,8177700,4124700,2534300,1760300,4697500,9808100,4214700,5174000,9737000,3006100,1929700,1962850,2319600,3132900,996200,36217200,26060100,19263300,6646200,3512600
2024-10-15,64751400,18900200,20247200,377831000,9564200,27657500,3605700,3850800,5848600,20066300,9235800,61490000,24693400,4525400,8925200,35348100,618800,21705700,2264600,8595500,11939400,10548000,2284200,6553500,9109500,29009900,1290600,6544900,1905400,1956200,32178900,62988800,13276200,3693000,3067100,11804400,6264100,2987800,2369100,7378400,15771300,6704600,6395700,11241700,2715100,7521300,4189252,2957500,3824300,834600,54203600,34784500,25998800,17667300,7158700
2024-10-16,34082200,15508900,16406000,264879700,11268400,15285100,1859100,3497000,6383000,32382300,6382500,42437800,17412600,2649000,21458500,20208800,547100,13643700,2243600,27957200,5103900,5982100,1645400,5576000,8729200,28414800,1369300,7356200,2820000,1776700,23456800,49632800,11123300,2429000,1821300,11220600,7537100,3124500,1754900,4688700,8426800,4303700,4602900,8356200,1551600,3127400,2754780,4056700,2912800,867600,30725400,22996800,27656700,5931800,4741300
2024-10-17,32993800,14820000,21453400,306435900,8701200,25232400,2769200,2830000,5474000,18383400,6470200,31708600,15073500,2123500,9357200,13439600,684700,8717600,3571900,16053100,5588700,4798000,2191200,4419000,8541700,23779200,1946100,5046900,3222100,1635600,25039400,50791800,9424700,2013800,3095200,9204500,5577300,2879700,1574200,2934400,11204900,6593100,5093400,6291800,1561500,2463700,3326235,3800700,2633300,1398500,34393700,27210700,18003600,8904600,5306300
2024-10-18,46431500,17145300,19757700,176090200,7694300,17835200,2011100,3087900,5001300,17679800,7000500,30593500,19234000,1779200,6852900,13841200,505400,8948400,7884400,10983600,3687000,5908000,2286900,5607900,9523000,24244900,1081600,6741800,1949800,1552100,37417700,49611900,12324100,2436600,2531200,7214800,6178300,2988700,2031100,3478100,12898600,5208200,4326600,6030200,3024100,4356300,4279756,3237500,3075900,749900,37416800,25335000,20047400,5863100,4973000
2024-10-21,36254500,14206100,20946500,264554500,8171900,13695100,1679700,2712600,4198400,14083600,5870000,26589500,15603400,1752100,7469100,12188500,311200,5438500,4092700,6648300,3018000,6082700,1592200,4496500,11444900,23395700,914600,8303300,2359600,1533200,24639400,47329000,9750400,3699500,2404100,7550200,3994300,4455200,2438300,4495600,10177800,5074000,4387000,13277600,2375900,4768600,3915196,4414000,4728800,838600,36439000,30336500,24243800,8009100,6873900
2024-10-22,38846600,25482200,16568100,226311600,8544500,12062600,2388700,3100100,5510100,14956300,9586800,37104400,26164900,1588000,4429600,14347300,504400,5559600,2595400,6854200,2593800,5680300,1391800,4210400,11576100,29036400,1619600,5360000,4496400,2106500,29650600,43268700,12240100,4486700,5889100,7308800,6670900,2815000,3102500,3900300,9201400,4416400,4710800,7380800,1523900,5746100,4256202,3280100,15636200,610200,34183800,26685800,15813900,5844200,11401800
2024-10-23,52287000,19654400,18280500,285930000,14248400,19513700,2021300,3227100,4830400,18723000,6180500,28569400,18380900,1263200,5661600,8720500,441400,6593700,2051100,6844500,2911900,7441600,2646600,4266700,8271700,22217600,2058300,3655600,4717000,1526300,31937100,80938900,13058200,3159000,18792000,7253100,18858800,3962000,2109400,4156400,8320300,5248600,4541300,15931500,1500900,5451400,6561012,3454500,9788600,1112700,49314600,39346600,23263500,7556000,19659700
2024-10-24,31109500,13581600,22412500,172354900,7184700,20485200,2100300,3210700,3488000,14699600,6002200,28392000,18393300,2058200,5611800,11420300,353600,6727500,3490600,7804500,2590200,5386300,1797100,6741800,8295900,31473600,1757500,3768000,3989300,1326600,21647400,204491900,11645900,2550300,5522600,7424500,9828600,3060300,2025900,2847600,9905600,5474300,3504600,9774400,1844100,4171800,9230912,11959800,4366800,718300,34979900,22024900,18381900,6522400,7559300
2024-10-25,38802300,16899100,19828900,205122100,11337900,19977700,2426800,3351200,3674700,14680500,6369700,27466900,14855500,1633200,7271700,9697800,433500,4503900,2993300,6601300,2513700,6400400,2228300,4017400,9625500,26091100,1090400,5989600,3226900,1604400,29362100,161611900,8959400,1941400,8863200,9385400,9665600,4082200,1788000,2686900,10714600,6839900,3823100,8153000,1606800,4716200,6459262,4916700,3974900,591000,47268200,38762100,23807800,9288100,9028500
2024-10-28,36087100,14882400,32138600,173586700,10925100,13195800,2302300,3867800,4330000,12912300,6843000,24527600,16158900,1687100,5994000,14637700,329400,5758700,2336900,5781000,1826500,4842500,2084100,5383700,6968900,37922500,1116700,4104700,2031600,1816000,27930800,107653600,7990200,2586500,6656000,6617200,6790900,2523700,2140300,2798900,11844500,8892000,4438900,20992500,3213900,4453200,6466158,4069000,5687400,828300,30174700,20477800,19877700,6985000,7362900
2024-10-29,35417200,17644100,42169000,157593600,13019100,23702300,2089500,4280700,4122900,18810100,6580000,22313500,13205500,1281600,4622200,13134100,269500,6006000,1749000,7499700,2600300,5216900,3187500,6131500,9296200,102267000,1638300,4543600,3547200,1466500,35690200,80521800,9682400,3822700,9048900,7241100,7664200,2881500,2311100,3576500,14731000,6014700,3809400,66387700,2186400,5102700,6441119,3061700,5219300,758600,42899700,28014100,20282200,8778400,5421700
2024-10-30,47070900,29749100,68890800,179418100,26864900,17911500,2728600,2826500,5822500,13284300,7110900,38100500,16021700,1441600,5673000,11717600,427900,6426100,2152900,8434500,2323600,5820500,18257200,10396400,13897200,47104000,1452200,5188000,2553300,2223600,37707600,53993600,9268800,2795600,4924000,15691300,9187200,2520500,2356300,3763700,12303700,5784000,6413100,50738400,4037500,4852100,5680806,2754600,3694000,785100,41435800,29756000,19754800,8828100,11188400
2024-10-31,64370100,53971000,44769000,270039600,26838400,26086600,2978700,4301800,9477500,22023400,7829900,28138200,12963200,2061700,5374600,10042800,607800,6997100,2315400,6913200,2490000,8613900,6582800,8829300,17413100,37909600,1472400,5323200,4948800,2713500,75146800,66575300,15539000,2518600,4277400,13990100,12011500,3229500,2950700,3874200,20512000,8400900,11969400,29388200,2394500,4112700,4938531,3303600,5177100,746300,60182500,41245200,24078400,19247600,12754500
2024-11-01,65276700,24230400,31796500,207127800,15303200,17847000,2851600,3527500,5680600,19235600,6923500,31220000,13313900,1625000,4372100,11557700,792000,6266000,2508300,5480400,2548300,5256400,5266300,4493900,10180600,46894600,1459700,10149300,2638500,1826700,99687800,57544800,12181800,3277800,4131800,9623700,8860200,2452800,2262400,5067400,20939300,11728000,7428000,18894500,1633300,5234900,4757842,2266700,3984900,1522500,45667500,33655800,21222200,9951300,10387300
2024-11-04,44944500,19672300,21492700,187528200,12064600,13621300,1954900,5107900,4804400,13269900,8229600,31110100,12607400,1797800,4366300,9419600,512500,3924600,1944000,7720400,2656600,4644000,3918100,3531800,9182600,41347800,815100,5604000,1836200,2090100,38492100,68802400,11731000,2690500,2583100,6593800,7049100,3289500,1741700,4006800,14965400,6130000,5441700,10290400,1793600,6856100,4275724,2422200,4197400,801900,38217000,23291600,20463700,10280100,6629800
2024-11-05,28111300,17626000,18242100,160537400,9775400,13441800,1588100,4456100,5456800,10183600,5600700,30851400,13447200,2169900,4798400,12649800,424800,4232100,1859600,4379800,2608100,6547100,3733300,5109300,6741400,44175800,998400,4059200,1697300,1472300,30564800,69282500,10612500,2496500,3032100,5629200,6348300,2692300,1562500,2962800,10436700,5978900,6003100,23126600,1724100,8093600,7827634,2537900,3607300,902200,39478300,24353600,26404600,9596400,6663000
2024-11-06,54561100,26681800,33695500,242043900,18305400,24300800,2969900,5874900,11085000,20506000,23987800,110086700,63689100,8042800,22798700,41957700,1266900,16218400,5380500,17523400,6591300,8926600,8257900,7194800,9551300,65749500,1423100,5256100,2930300,2208600,72292200,165228700,19974000,7133400,4646400,16193700,9708800,7506600,4439300,11891300,20807700,12118900,7733600,28069300,4720000,9631900,6527484,5624600,5939500,1664000,68182000,43082200,75554600,11746200,9158100
2024-11-07,42137700,19901800,25352900,207323300,14653700,18970600,2640300,5722600,7759400,17880200,16451100,48339700,18681200,4475600,7780000,18582000,528700,10380200,3876900,9625900,5254300,7522800,4557600,4520200,8676100,48484800,1303800,5519000,2528000,2654700,52878400,117309200,12665800,4323100,3357400,11831100,6195200,4862000,1972500,6897600,12184400,8143200,5442000,14709200,3211100,4415200,5700965,3075500,5084200,1073500,47233200,32853100,34970300,11634100,17402300
2024-11-08,38328800,16891400,22006200,175665800,9415700,13503200,2856900,8485000,8520400,17517700,9502100,38331800,14270900,2714000,6979300,14973300,454500,8728200,1814400,8615300,3875800,8926100,7212900,4596900,9208000,55951300,1620400,5685700,2941100,1978100,36075800,204782800,14396500,3448700,3279100,8140800,6118700,3323600,2102400,5785700,12836000,6041500,5314000,12996800,3345900,6381600,6042183,3111700,4676500,1623200,46444900,22924500,26597800,11540300,6199800
2024-11-11,42005600,24503300,17450400,182325600,10209100,17036700,3536600,13954200,5973600,17827000,9017100,43293500,17117800,2510800,6861300,19173100,681500,13162800,2299500,8192500,3003200,7146800,3342800,20760300,10075300,54329300,1565800,5301100,3475300,2457000,35456000,210521600,10433200,4071500,2872400,9877200,10313300,3541700,2252100,3537200,11969700,7771700,3820200,12799100,1858900,4012300,7743602,4684100,3371900,1143200,37586800,24167500,29207700,5839600,4501200
2024-11-12,40398300,19401200,25134900,198634700,16287700,15862000,4125300,7659700,6629900,16609400,6861000,38155900,17848200,2392900,5683300,15766500,489900,10244800,2251400,7564600,2809400,7181400,3378600,10557000,12282900,53035200,1723800,4598900,3077000,6680300,38942900,155726000,12860200,5647100,2452900,9013900,8438400,5082100,2634600,3943200,11972800,5681900,5175700,16746700,1737100,3896200,11765111,3243500,3158000,1144900,43006100,25835300,35314300,16613700,16775400
2024-11-13,48566200,21502200,23184000,191903300,10757600,17472500,3470200,6902900,5695400,36350600,11472600,36903900,18823000,1763100,6134800,10525300,408800,8731500,2118100,7130600,3409400,7161900,3059300,8483500,8869700,47983100,1212200,4760800,2133700,3725600,46212900,125405600,12802600,3083100,2327100,6835300,8816300,3624500,1819900,4511000,15127900,8824000,5961600,21249600,2001900,2802500,5868497,5345600,3934800,1474700,47388600,24567400,25947700,14828900,15834900
2024-11-14,44923900,30246900,31007500,194463300,11053700,20638900,3098800,7630600,7804300,33747700,10172200,35733100,13654800,1670500,7344200,15043500,1048700,14717700,2979400,10345100,3079200,7716400,3998800,8442500,8704500,45262200,1764800,3812300,3154300,3515600,42620300,120726100,15740700,3348100,1932600,6991600,6441500,4075100,2324000,5581000,13041800,10111200,4389900,15646700,1372500,6113200,4071057,2971300,5085600,1225000,38904100,28679500,29272100,19039000,7312000
2024-11-15,47923700,28247600,32504600,250132900,17712900,20836200,4612400,7093000,8986300,28173700,11518800,40488900,18837000,2007700,7281900,15372900,583400,9372300,2614400,13570800,3423900,11328500,7334600,11265400,16464500,131074400,3953000,6898600,5435800,5324700,86591100,114440300,17370600,3239500,4039400,13584900,8119900,3888700,2264000,5103300,19051700,9022800,4124000,12120100,2165500,6970500,3934082,3337600,5302100,1168100,75988800,51461100,37930000,15433500,11844300
2024-11-18,44633700,24727000,20135300,221205300,14327300,17856900,2259000,4250400,6289400,23769300,9051400,32360300,18439600,1848900,6434100,11519000,563200,9447700,2074400,7472000,2577100,7510600,9148100,8336900,14139900,64221700,3162200,6086500,3932700,3174600,36409900,126085600,25093800,3394300,2865000,12595100,7041500,6503000,2600600,5134500,14239700,6075400,5089000,12251600,1626200,4462300,3656312,4037800,2833800,1457300,37001700,27080800,29368500,7772600,5260600
2024-11-19,36211800,18133500,23434900,227834900,9522400,18003400,1961700,5469900,8117000,17476200,6792700,28534100,15412900,2217400,7244800,14428200,673500,6549300,2512900,5066200,3198300,8233700,5832500,5246000,13093100,52381200,3658700,4542800,2608200,3210300,31197900,88852500,36340900,3239400,2353300,12028400,9176200,9170500,4214000,5794500,11584400,4657400,5100000,8247300,1793200,4654100,3921987,3835900,3216000,1076500,49412000,24523000,26009400,13402300,4735900
2024-11-20,35169600,19191700,18997100,309871700,9797300,17196700,1874900,3763500,4860200,15345000,9015300,28021000,14415400,1528600,5125600,10495600,593700,6613500,2387400,8071200,3928600,9061300,5158900,7135600,12136800,46170800,1533900,5624400,2662100,4759200,32769000,66340700,18183200,4732200,2524600,12290300,7527700,64557700,2864200,8991000,11360900,6391300,4092700,9232100,1859600,3990700,4915189,3848600,3225400,1487000,50032600,29565500,24222700,12442000,5551100
2024-11-21,42108300,20780200,59734400,400946600,11154700,24835300,2002100,8364200,11394300,16162400,8783500,45336500,20068200,2281900,5547400,11390300,473100,5081800,2410300,8218000,2722900,10141100,4143200,6847700,15670300,45048400,1956800,5561900,2537000,3553200,58800000,58011700,18729200,3722200,4475700,12818600,6760600,19616700,1844800,5204300,14675400,7945200,12535500,7845100,1833500,4847900,5974279,3014700,4532000,4148700,46750300,34526700,28679400,9161200,6348500
2024-11-22,38168300,24814600,38604600,236406200,9164000,17332500,2287200,5649400,6879400,14952100,7997300,37996200,14997400,1733700,6334100,16671600,713000,7738000,3788900,8301500,3197900,8266000,4015500,11328600,14031200,41897000,1833500,5349500,2330100,3053200,31530800,89140700,23990600,4932500,2879100,12248600,6563300,13730100,2410900,6398500,13323400,7005900,7516200,13353100,1893000,3585200,4068192,3677500,3405200,2202200,38226400,23826600,22693100,16809800,4989600
2024-11-25,90152800,27691100,33135300,344941900,13599800,26850600,3320000,7117200,15138500,52408200,10295400,42718600,28636600,2940800,8012300,19558100,1463700,13029300,3478400,10234400,5146200,12256200,5690500,12465000,34659100,57707600,3063500,6879000,4460500,4695700,40685700,95890900,25078600,4544200,5021800,18328900,8839600,15456500,3691700,8925200,26580300,10702400,23447400,11479400,4398000,8322400,4071800,5029000,9740700,3266900,42441400,26375200,33534000,24934100,9246200
2024-11-26,45986200,23458900,20486700,190287700,10356600,16308800,2415700,4492800,6427200,14209700,6212100,30301500,19139100,2846500,8817300,11605200,772700,5120900,2130500,5767500,2693600,5683500,6622600,6947500,9324100,33001000,1748500,4056800,2377700,17010300,41673700,62295900,16657000,2758600,2254200,9495600,6558300,9888200,2422300,4725000,14827300,7369500,12073700,8235000,1796600,3175800,4459489,3424800,3918900,1747300,45621300,26557100,22581400,9360800,11303100
2024-11-27,33498400,18332400,19266500,226370900,7200200,19722700,2324200,7471500,8368800,12703300,5472300,23278400,19793900,1424500,5507800,9736100,481900,3977400,1697000,4506200,2269800,4140400,2714700,5271500,9802200,28242100,2914100,3510300,2271400,6622800,28061600,57896400,14358900,2293500,2240300,8713500,4857800,6745200,2263800,4491100,11079100,7674500,6237600,5210100,1371900,3604000,3045070,2453400,2726200,1258700,34000200,24957400,19472800,7477900,8749800
2024-11-29,28481400,16271900,14257200,141863200,7130500,11024000,1450200,3517600,4628000,11618400,5494800,23262000,9785000,1170200,4068200,8606500,390000,3201600,1326600,3287900,2010800,5687800,2206900,2710700,6081200,22023000,2108300,2523200,1931400,2232800,24892400,37167600,11041200,2028700,1655900,7123500,3419300,5023500,1526400,2846700,9426500,5077000,3918700,7100100,1962100,2728600,2034468,1533500,2054700,732200,30177400,15334000,16782700,11643900,9623200
2024-12-02,48137100,20207200,23789100,171682800,12522400,21472400,2006900,6063400,8859700,15977400,8899700,35891500,18274500,1804100,5512100,11932600,719600,5658500,2166900,5110200,3364900,6946500,2895600,3936600,13703100,43866400,2558600,5338900,2520200,4677800,39523200,77986500,17173000,2617100,3149900,11221000,6103200,14195600,2202700,4818800,12687300,6229600,5939700,10097900,1548500,4468700,3422149,2832300,2817700,1318600,31746000,25147200,25274800,15721100,18397600
2024-12-03,38861000,18302000,22248700,164414000,14907200,17024400,2119300,12632400,8917100,11746000,6657700,38123800,15047900,1718100,4791300,17544200,941700,4840200,2128700,6520400,2329900,8674400,2782100,4107600,11395600,49064300,2665200,4794900,3035300,5468800,32214800,58267200,17775200,2714000,3031000,9414500,7101500,8163900,2459100,3916000,11756600,5900100,5862600,6130300,1716200,3620300,4268721,5604700,2882300,1166100,26906600,18597900,21376700,13289900,6889800
2024-12-04,44383900,26009400,31615100,231224300,14697000,32748200,3307000,24733100,8906300,16872100,7346300,24941300,14301100,1617300,6203700,12331900,1029500,6035200,1561200,4669900,4147600,10333100,3871100,6125500,11315000,42541500,2579700,3557100,4167500,4173900,48745700,50810900,17312600,1968800,3742500,15042600,6151100,6051300,2081000,4785500,19520600,7862700,7291000,9269300,1193800,3774300,2816743,4793200,3713400,1056400,42787600,26086200,19903000,10434400,7448900
2024-12-05,40033900,21697800,21356200,172621200,8081200,18490000,2629100,10942100,6398100,19121700,6572500,31572100,17766700,1672800,4991900,14307600,880500,6796600,2793600,7020200,5943700,7898100,2423400,5444200,11062700,43647900,2665300,3269800,5335700,3187000,41140200,81403600,21932300,2523500,2594800,8316500,7194800,6858600,1959800,4768000,15751200,6358400,7074700,7119800,1291400,3328800,5499906,4632500,7547300,1159700,28762200,18169600,20227000,11910800,8786700
2024-12-06,36870600,18821000,21462400,188505600,16935500,27830800,2964100,5738900,10503400,14622700,5519700,28931700,14798100,1405700,5013200,8781100,550300,5071300,1797600,4683500,13003600,8389600,3047100,4839600,11470700,31830700,1869700,5300300,3099500,3970200,44178100,81455800,18803500,3161400,4158700,13931100,6297000,7284100,1745700,4064400,16171100,9701700,5365600,8182700,1331000,4792100,3373874,5745000,6899600,1129900,31241500,23762600,20760900,7072500,12890600
2024-12-09,44649200,19144400,25389600,189308600,11426000,20886300,3588700,6475000,20158000,16517500,7076500,34660900,15517500,1633200,7753900,11957500,742600,9564300,2377900,5414900,7684700,8410300,3176000,4394500,19162500,37464800,2106600,4868000,2625300,3222100,46819400,96359200,20931100,3426000,2391600,12043400,7271600,9619300,2647000,6245800,17412600,9404500,6526500,13540000,1739800,7255400,2697911,6139500,6500800,1209100,34742700,20674400,16684300,7801100,10689000
2024-12-10,36914800,18469500,54813000,210020900,10938900,27762600,2762900,6033000,26502000,14480200,9108300,35665800,12277100,2600800,6551300,16833400,645000,5923400,2967800,6357600,5360600,9398700,2695200,4089600,11359400,43280500,1938000,4072100,2753300,2791400,31199900,97563600,13164500,3354900,3523000,12193100,8192500,5575500,2214700,6186000,20990900,9126200,5860800,17149200,2251000,3725400,3764322,6415900,5100300,1215300,37234500,24350000,19946500,10662800,5984500
2024-12-11,45205800,19200200,67894100,184905200,10837200,41295200,6690600,7546600,13188700,26842900,7884400,36790500,11867400,2195300,8835400,22533600,1139700,6323800,2071200,7842300,10363000,13446700,3510900,9492200,21613000,39569400,1389200,4747700,3370000,4493500,35385800,104287600,19682100,4211200,3037600,12033200,8007300,4811900,3297100,5440600,32392200,13764700,8195500,13116600,1651600,4298000,4649833,7485500,7606400,1677400,28677700,32168600,23156900,11858900,8095800
2024-12-12,32777500,20834800,34817500,159211400,7474700,46967200,17344900,5422000,8154200,17704600,6113800,24017300,12446700,1218400,3610500,8893000,687100,7469400,1668100,7596700,9403800,6176300,2823800,4999500,9554400,38705100,2539200,3764700,3996800,3749200,28204100,87752200,14298600,3673600,2040700,6983200,6375900,3860200,2391600,4727700,14543300,7621500,5908600,10617700,1804600,3848600,2881252,4980100,7808600,867000,31543800,23577500,21454500,8623800,12353100
2024-12-13,33155300,20177800,25143500,231514900,8453300,121336600,11395500,5538000,8351100,14129700,10392700,32902300,16794500,1215000,6091500,9819900,537300,14089400,1662000,6426800,8202900,8324900,3059400,5471600,10118200,29043600,1553500,4550500,2417900,2906300,28768100,89000200,11495900,2649500,2547600,8037300,5910900,4261200,1999300,4595400,13106100,5816200,6887800,9754900,2034800,5061600,2580564,4284800,4957100,900700,35904700,28780400,23972900,10116600,6566300
2024-12-16,51694800,23598800,44934900,237951100,10885600,111623200,5807000,5482300,9572000,26883200,9032000,27330400,24602500,1713300,5659700,11833800,897800,12313800,1813700,8427100,8880000,8732400,3426200,8157900,11701100,40194000,2595600,5047200,4474400,3711100,37552100,114083800,16742000,2879600,3179900,13034000,12395900,5503800,1964600,6990500,20256100,11961200,7441800,13050700,1311100,3986400,8697335,4515900,7436000,956800,43695200,31979900,32293500,25547700,7124100
2024-12-17,51356400,22733500,43504000,259410300,12897800,70382100,7514500,6911000,8940200,24912500,8083600,33054600,15595900,2314100,7141400,12639000,990400,8409200,3611500,6774100,14132700,10343000,3924800,7664700,13975100,71440300,2544800,5805600,3211100,4742500,35948100,131223000,23560800,3726500,3295800,12452400,8536100,5793000,2402100,6813000,17554000,11909300,8737800,13557100,2138700,3012400,5710726,3549500,4855100,1357100,55773500,28579100,33064300,13934900,7239200
2024-12-18,56774100,24444500,34166100,277444500,17075500,53960100,6511100,8400000,8817900,24195100,11322400,41771900,21201200,3271600,7858800,18028000,864900,14116700,3541200,8970100,10147600,9336100,3354200,5471600,11993400,47575100,1774300,6454600,5221600,4093600,43281400,149340800,24665600,4225500,3800900,14376900,10886600,6602400,3084400,5808500,17114500,10174500,8466500,15437200,2820700,4113600,6821063,4849400,8059100,1423600,108248700,54703200,52267500,16470400,14261400
2024-12-19,60882300,22963700,32265200,209719200,14958100,40845200,6479500,7423400,8386400,21947800,11790800,38583600,16444600,2753300,8632400,13464300,796300,9749000,3540200,9802900,7418100,9516700,4032600,6110500,12110800,50324700,2235600,7738700,4550000,4725800,39918700,118566100,16606500,4576100,3438500,27067600,14628400,5262100,4159000,7979800,20565600,16544300,9951200,14777100,2616700,5446900,5167601,6391800,6257600,1757200,85919500,46441800,51871700,17486600,15490100
