date,price,ma_50,ma_200,regime,ma_cross
2024-11-29,595.3125,575.1818176269531,535.5195240783692,Bull,Golden
2024-12-02,596.3795776367188,575.8809204101562,536.0446881103516,Bull,Golden
2024-12-03,596.6560668945312,576.5574938964844,536.5834689331055,Bull,Golden
2024-12-04,600.361083984375,577.2759594726563,537.1542329406739,Bull,Golden
2024-12-05,599.3731079101562,577.9995629882812,537.7178547668457,Bull,Golden
2024-12-06,600.5093383789062,578.7012329101562,538.2368006896972,Bull,Golden
2024-12-09,597.4168701171875,579.3574536132812,538.738571472168,Bull,Golden
2024-12-10,595.5594482421875,579.9312780761719,539.2401577758789,Bull,Golden
2024-12-11,600.1635131835938,580.6987475585937,539.7601641845703,Bull,Golden
2024-12-12,597.071044921875,581.3996252441407,540.2679870605468,Bull,Golden
2024-12-13,596.9525756835938,582.1186840820312,540.7663110351563,Bull,Golden
2024-12-16,599.5015869140625,582.7867626953125,541.2540365600586,Bull,Golden
2024-12-17,597.031494140625,583.5077954101563,541.7321029663086,Bull,Golden
2024-12-18,579.2379150390625,583.766845703125,542.1462579345703,Bull,Golden
2024-12-19,579.0599975585938,583.9438916015625,542.546946105957,Bull,Golden
2024-12-20,586.01513671875,584.2799975585938,542.9576473999024,Bull,Golden
2024-12-23,589.5243530273438,584.6181176757813,543.4010165405274,Bull,Golden
2024-12-24,596.076904296875,584.9936267089844,543.8793019104004,Bull,Golden
2024-12-26,596.11669921875,585.4596411132812,544.3308700561523,Bull,Golden
2024-12-27,589.8416137695312,585.7503601074219,544.7550271606445,Bull,Golden
2024-12-30,583.1105346679688,585.90546875,545.1505204772949,Bull,Golden
2024-12-31,580.9891357421875,585.97388671875,545.5527108764649,Bull,Golden
2025-01-02,579.5616455078125,586.0327258300781,545.9328897094726,Bull,Golden
2025-01-03,586.8081665039062,586.2426196289063,546.3353102111816,Bull,Golden
2025-01-06,590.1885375976562,586.6254406738282,546.7312168884278,Bull,Golden
2025-01-07,583.5169677734375,586.8501306152343,547.0853221130371,Bull,Golden
2025-01-08,584.3695068359375,587.0958239746094,547.4485496520996,Bull,Golden
2025-01-10,575.4476928710938,587.1277099609375,547.7742372131347,Bull,Golden
2025-01-13,576.3399047851562,587.1588659667968,548.109098815918,Bull,Golden
2025-01-14,577.1329345703125,587.2406591796876,548.4265219116211,Bull,Golden
2025-01-15,587.6309814453125,587.7570825195312,548.7969262695312,Bull,Golden
2025-01-16,586.5008544921875,588.2034802246094,549.1661474609375,Bull,Golden
2025-01-17,592.3892822265625,588.791953125,549.5811079406739,Bull,Golden
2025-01-21,597.811767578125,589.3527282714844,550.020383605957,Bull,Golden
2025-01-22,601.1723022460938,589.6973583984375,550.5075843811035,Bull,Golden
2025-01-23,604.4535522460938,590.0173132324219,550.9848796081543,Bull,Golden
2025-01-24,602.68896484375,590.2509948730469,551.451927947998,Bull,Golden
2025-01-27,594.1637573242188,590.30291015625,551.8734048461914,Bull,Golden
2025-01-28,599.2689819335938,590.493681640625,552.3459349060058,Bull,Golden
2025-01-29,596.5825805664062,590.6249951171875,552.7859858703613,Bull,Golden
2025-01-30,599.7844848632812,590.8962255859375,553.2771458435059,Bull,Golden
2025-01-31,596.5924072265625,591.2537890625,553.7837628173828,Bull,Golden
2025-02-03,592.57763671875,591.4836328125,554.2748223876953,Bull,Golden
2025-02-04,596.5527954101562,591.7504968261719,554.800386505127,Bull,Golden
2025-02-05,598.9715576171875,592.0617834472656,555.3431008911133,Bull,Golden
2025-02-06,601.0533447265625,592.3520678710937,555.9176272583007,Bull,Golden
2025-02-07,595.5515747070312,592.4959582519531,556.4422596740723,Bull,Golden
2025-02-10,599.5960693359375,592.6808239746093,556.9580043029786,Bull,Golden
2025-02-11,600.0521850585938,592.8131616210937,557.4772077941894,Bull,Golden
2025-02-12,598.1190795898438,592.9428002929687,557.9961709594727,Bull,Golden
2025-02-13,604.4337158203125,593.125224609375,558.5232911682128,Bull,Golden
2025-02-14,604.4039916992188,593.285712890625,559.0414266967773,Bull,Golden
2025-02-18,606.1784057617188,593.4761596679688,559.6080990600586,Bull,Golden
2025-02-19,607.6058959960938,593.6210559082032,560.1899102783203,Bull,Golden
2025-02-20,605.078125,593.73515625,560.7361087036132,Bull,Golden
2025-02-21,594.728759765625,593.6195446777343,561.1998300170899,Bull,Golden
2025-02-24,592.0224609375,593.5116564941407,561.6241004943847,Bull,Golden
2025-02-25,589.0782470703125,593.3820324707032,562.0308514404297,Bull,Golden
2025-02-26,589.3756713867188,593.1662756347656,562.4388442993164,Bull,Golden
2025-02-27,579.9680786132812,592.8242163085938,562.785170288086,Bull,Golden
2025-02-28,589.0187377929688,592.6655395507812,563.1734603881836,Bull,Golden
2025-03-03,578.69921875,592.2494921875,563.5098097229004,Bull,Golden
2025-03-04,571.8493041992188,591.7458483886719,563.8001768493652,Bull,Golden
2025-03-05,577.995361328125,591.7209973144531,564.0894636535645,Bull,Golden
2025-03-06,567.7352905273438,591.4945031738281,564.3328010559082,Bull,Golden
2025-03-07,570.9173583984375,591.1925476074218,564.5883180236816,Bull,Golden
2025-03-10,555.710693359375,590.5162744140625,564.7648069763184,Bear,Golden
2025-03-11,551.0911254882812,589.6165588378906,564.9118165588379,Bear,Golden
2025-03-12,554.0155639648438,588.7745361328125,565.0809587097168,Bear,Golden
2025-03-13,546.6301879882812,587.9103076171875,565.2321723937988,Bear,Golden
2025-03-14,557.9212646484375,587.4065222167969,565.4227577209473,Bear,Golden
2025-03-17,562.2236328125,587.0312121582032,565.633038482666,Bear,Golden
2025-03-18,556.1468505859375,586.5629162597656,565.831148223877,Bear,Golden
2025-03-19,562.2037963867188,586.0708288574219,566.0766749572754,Bear,Golden
2025-03-20,560.5780029296875,585.4786181640625,566.2907057189941,Bear,Golden
2025-03-21,560.762939453125,585.0235375976563,566.5035505676269,Bear,Golden
2025-03-24,570.8053588867188,584.7522546386718,566.7637107849121,Bull,Golden
2025-03-25,572.177490234375,584.6868505859375,566.9999031066894,Bull,Golden
2025-03-26,565.3466796875,584.4669860839844,567.2019911193847,Bear,Golden
2025-03-27,563.8452758789062,584.2012329101562,567.3997621154786,Bear,Golden
2025-03-28,552.4904174804688,583.4984216308594,567.5326594543457,Bear,Golden
2025-03-31,556.1991577148438,582.8923876953126,567.6777680969238,Bear,Golden
2025-04-01,557.7700805664062,582.2000036621093,567.8090821838379,Bear,Golden
2025-04-02,561.2999267578125,581.4697668457031,567.9526948547364,Bear,Golden
2025-04-03,533.6385498046875,580.119091796875,567.9563807678222,Bear,Golden
2025-04-04,502.3977966308594,578.0779766845703,567.78265625,Bear,Golden
2025-04-07,501.5029296875,576.0542559814453,567.5976333618164,Bear,Golden
2025-04-08,493.6480102539063,574.043941040039,567.3806506347656,Bear,Golden
2025-04-09,545.4906005859375,572.9683734130859,567.4264810180664,Bear,Golden
2025-04-10,521.5877075195312,571.4684759521484,567.3615139770508,Bear,Golden
2025-04-11,530.894287109375,570.0906719970703,567.3327865600586,Bear,Golden
2025-04-14,536.0447387695312,568.8797186279297,567.3264624023437,Bear,Golden
2025-04-15,534.5433349609375,567.7190325927735,567.3083959960937,Bear,Golden
2025-04-16,522.6614990234375,566.241206665039,567.2415087890626,Bear,Death
2025-04-17,523.4072265625,564.7299200439453,567.1728344726563,Bear,Death
2025-04-21,510.94873046875,562.927827758789,567.0237930297851,Bear,Death
2025-04-22,524.2424926757812,561.5016461181641,566.9291549682617,Bear,Death
2025-04-23,532.3658447265625,560.1570416259766,566.85947265625,Bear,Death
2025-04-24,543.5715942382812,559.0274298095703,566.8426669311524,Bear,Death
2025-04-25,547.4990844726562,558.0150299072266,566.8428396606446,Bear,Death
2025-04-28,547.7078247070312,556.880512084961,566.8169696044922,Bear,Death
2025-04-29,551.1580810546875,555.8155938720703,566.8321871948242,Bear,Death
2025-04-30,551.3768310546875,554.7195623779297,566.8312121582031,Bear,Death
2025-05-01,555.2843627929688,553.6731317138672,566.8421905517578,Bear,Death
2025-05-02,563.527099609375,552.8421112060547,566.8779827880859,Bear,Death
2025-05-05,560.2955932617188,552.1534478759766,566.9366220092774,Bear,Death
2025-05-06,555.6124877929688,551.4252484130859,566.992924194336,Bear,Death
2025-05-07,557.9490966796875,550.8026654052734,567.0789834594726,Bear,Death
2025-05-08,561.8367919921875,550.2518878173828,567.1566064453125,Bear,Death
2025-05-09,561.1209106445312,549.8749444580078,567.2349349975586,Bear,Death
2025-05-12,579.66455078125,549.6878607177734,567.4677883911132,Bull,Death
2025-05-13,583.4926147460938,549.7837286376953,567.7336700439453,Bull,Death
2025-05-14,584.2383422851562,550.0315093994141,567.9735833740234,Bull,Death
2025-05-15,587.0919189453125,550.2134405517578,568.2261889648438,Bull,Death
2025-05-16,590.810546875,550.674945678711,568.5109802246094,Bull,Death
2025-05-19,591.4568481445312,551.0857354736328,568.7556149291992,Bull,Death
2025-05-20,589.46826171875,551.7608868408203,569.028720703125,Bull,Death
2025-05-21,579.5352783203125,552.3297698974609,569.3019512939453,Bull,Death
2025-05-22,579.7639770507812,552.8447381591797,569.6527590942383,Bull,Death
2025-05-23,575.806640625,553.4282672119141,569.960288696289,Bull,Death
2025-05-27,587.7780151367188,554.0254022216797,570.3448631286622,Bull,Death
2025-05-28,584.3775024414062,554.4684796142578,570.6533860778809,Bull,Death
2025-05-29,586.6842651367188,555.0792279052735,570.9619184875488,Bull,Death
2025-05-30,586.028076171875,555.5557135009766,571.2657911682129,Bull,Death
2025-06-02,589.3291015625,556.1307354736329,571.5429783630372,Bull,Death
2025-06-03,592.6898193359375,556.769273071289,571.8285475158691,Bull,Death
2025-06-04,592.5307006835938,557.2037799072266,572.0674217224121,Bull,Death
2025-06-05,589.6671142578125,557.5535723876953,572.2858708190918,Bull,Death
2025-06-06,595.722412109375,558.1610870361328,572.5084953308105,Bull,Death
2025-06-09,596.2593383789062,558.8093682861328,572.7382856750488,Bull,Death
2025-06-10,599.639892578125,559.752357788086,572.975523223877,Bull,Death
2025-06-11,597.9297485351562,560.5869696044922,573.2258793640136,Bull,Death
2025-06-12,600.3060913085938,561.4376898193359,573.4590113830567,Bull,Death
2025-06-13,593.5946044921875,562.0835833740234,573.6651853942872,Bull,Death
2025-06-16,599.2421875,563.3956561279297,573.8958045959473,Bull,Death
2025-06-17,594.1216430664062,565.2301330566406,574.1168766784668,Bull,Death
2025-06-18,594.0321044921875,567.0807165527344,574.3372547912597,Bull,Death
2025-06-20,592.636962890625,569.0604956054688,574.5244075012207,Bull,Death
2025-06-23,598.49072265625,570.120498046875,574.7979573059082,Bull,Death
2025-06-24,605.1024169921875,571.7907922363281,575.1101304626465,Bull,Death
2025-06-25,605.4414672851562,573.2817358398438,575.4305982971191,Bull,Death
2025-06-26,610.1783447265625,574.7644079589844,575.8203053283692,Bull,Death
2025-06-27,613.2098999023438,576.3377392578125,576.1953749084473,Bull,Golden
2025-06-30,616.1417846679688,578.2073449707032,576.5733827209473,Bull,Golden
2025-07-01,615.9423828125,580.0580480957032,576.9226670837402,Bull,Golden
2025-07-02,618.734619140625,582.2137658691406,577.26291305542,Bull,Golden
2025-07-03,623.611083984375,584.2011376953125,577.6131611633301,Bull,Golden
2025-07-07,618.9639892578125,585.9331005859375,577.9360859680176,Bull,Golden
2025-07-08,618.6249389648438,587.4341674804688,578.2561827087402,Bull,Golden
2025-07-09,622.3345947265625,588.9308776855469,578.6030519104004,Bull,Golden
2025-07-10,624.0897827148438,590.4585168457031,578.911517791748,Bull,Golden
2025-07-11,621.8958129882812,591.873271484375,579.2138746643067,Bull,Golden
2025-07-14,623.08251953125,593.3073852539062,579.5151502990723,Bull,Golden
2025-07-15,620.419921875,594.6100964355469,579.7950608825684,Bull,Golden
2025-07-16,622.494140625,595.7894372558594,580.0915669250488,Bull,Golden
2025-07-17,626.3035888671875,597.1095971679688,580.395955657959,Bull,Golden
2025-07-18,625.8449096679688,598.5142456054688,580.7021510314942,Bull,Golden
2025-07-21,627.0316162109375,599.8958959960937,581.0029679870605,Bull,Golden
2025-07-22,627.121337890625,601.2015869140625,581.3296244812012,Bull,Golden
2025-07-23,632.4566040039062,602.62830078125,581.6817716979981,Bull,Golden
2025-07-24,632.6659545898438,603.6883288574219,582.040103302002,Bull,Golden
2025-07-25,635.3385620117188,604.7252478027344,582.3863078308106,Bull,Golden
2025-07-28,635.1790161132812,605.7440612792968,582.7573036193847,Bull,Golden
2025-07-29,633.503662109375,606.6722961425781,583.0933949279785,Bull,Golden
2025-07-30,632.7058715820312,607.5102026367188,583.4058857727051,Bull,Golden
2025-07-31,630.3324584960938,608.28771484375,583.7114988708496,Bull,Golden
2025-08-01,620.0010375976562,608.8983703613281,583.948412322998,Bull,Golden
2025-08-04,629.4249267578125,609.8961633300781,584.2090296936035,Bull,Golden
2025-08-05,626.2337646484375,610.8255590820313,584.4761186218261,Bull,Golden
2025-08-06,631.030517578125,611.9300366210938,584.7547428894043,Bull,Golden
2025-08-07,630.501953125,612.7845153808594,585.030477142334,Bull,Golden
2025-08-08,635.4183349609375,613.80533203125,585.3197276306153,Bull,Golden
2025-08-11,634.1618041992188,614.7548828125,585.6074382019043,Bull,Golden
2025-08-12,640.9131469726562,615.8525842285156,585.9304365539551,Bull,Golden
2025-08-13,643.1070556640625,616.9281433105468,586.2907344055176,Bull,Golden
2025-08-14,643.1668701171875,617.9376843261718,586.6451564025879,Bull,Golden
2025-08-15,641.6610717773438,618.9202917480469,586.9930375671387,Bull,Golden
2025-08-18,641.5214233398438,619.9573779296875,587.3313777160645,Bull,Golden
2025-08-19,638.0410766601562,620.8037512207031,587.6476725769043,Bull,Golden
2025-08-20,636.3457641601562,621.6054797363281,587.9641850280761,Bull,Golden
2025-08-21,633.7928466796875,622.2885388183594,588.3241001892089,Bull,Golden
2025-08-22,643.52587890625,623.2004614257812,588.7208247375488,Bull,Golden
2025-08-25,640.6936645507812,624.008212890625,589.1094648742676,Bull,Golden
2025-08-26,643.3762817382812,625.0038464355468,589.4774812316895,Bull,Golden
2025-08-27,644.8422241210938,625.9158471679688,589.7819883728027,Bull,Golden
2025-08-28,647.1258544921875,626.9759313964844,590.0753385925293,Bull,Golden
2025-08-29,643.2666015625,627.9606213378906,590.3366471862793,Bull,Golden
2025-09-02,638.4998168945312,628.8778784179688,590.5713063049317,Bull,Golden
2025-09-03,641.960205078125,629.7472680664063,590.832455291748,Bull,Golden
2025-09-04,647.3253173828125,630.5917260742187,591.1189973449707,Bull,Golden
2025-09-05,645.4505004882812,631.3919067382812,591.4151350402832,Bull,Golden
2025-09-08,647.0361328125,632.1290625,591.7567445373535,Bull,Golden
2025-09-09,648.531982421875,632.8355041503906,592.0939772033691,Bull,Golden
2025-09-10,650.4067993164062,633.5208044433593,592.4299632263184,Bull,Golden
2025-09-11,655.8118286132812,634.318193359375,592.7919862365723,Bull,Golden
2025-09-12,655.5924072265625,635.0553491210937,593.1372526550293,Bull,Golden
2025-09-15,659.0827026367188,635.7647814941406,593.4908808898925,Bull,Golden
2025-09-16,658.1752319335938,636.5490063476562,593.8299931335449,Bull,Golden
2025-09-17,657.3575439453125,637.3236584472656,594.1496043395996,Bull,Golden
2025-09-18,660.4290161132812,638.085546875,594.4935636901855,Bull,Golden
2025-09-19,663.7000122070312,638.8777514648438,594.8355012512206,Bull,Golden
2025-09-22,666.8400268554688,639.7766357421875,595.1878034973145,Bull,Golden
2025-09-23,663.2100219726562,640.5791857910157,595.5205732727051,Bull,Golden
2025-09-24,661.0999755859375,641.3927868652344,595.8242677307129,Bull,Golden
2025-09-25,658.0499877929688,642.1039038085937,596.117652130127,Bull,Golden
2025-09-26,661.8200073242188,642.8142321777344,596.4242054748535,Bull,Golden
2025-09-29,663.6799926757812,643.5709338378906,596.7555210876465,Bull,Golden
2025-09-30,666.1799926757812,644.3539013671875,597.1086238098145,Bull,Golden
2025-10-01,668.4500122070312,645.1804748535156,597.4500563049316,Bull,Golden
2025-10-02,669.219970703125,645.9157421875,597.8108009338379,Bull,Golden
2025-10-03,669.2100219726562,646.6466235351562,598.1720881652832,Bull,Golden
2025-10-06,671.6099853515625,647.3720520019531,598.5326301574707,Bull,Golden
2025-10-07,669.1199951171875,648.0508715820313,598.8930726623535,Bull,Golden
2025-10-08,673.1099853515625,648.842998046875,599.362433013916,Bull,Golden
2025-10-09,671.1599731445312,649.612080078125,599.8229328918457,Bull,Golden
2025-10-10,653.02001953125,650.0658312988281,600.1579573059082,Bull,Golden
2025-10-13,663.0399780273438,650.9266101074219,600.5255354309082,Bull,Golden
2025-10-14,662.22998046875,651.5827111816407,600.8563008117676,Bull,Golden
2025-10-15,665.1699829101562,652.361435546875,601.2015672302246,Bull,Golden
2025-10-16,660.6400146484375,652.9536254882812,601.5555592346192,Bull,Golden
2025-10-17,664.3900146484375,653.63138671875,601.9619566345215,Bull,Golden
2025-10-20,671.2999877929688,654.3490197753906,602.4135108947754,Bull,Golden
2025-10-21,671.2899780273438,655.0915832519531,602.872152557373,Bull,Golden
2025-10-22,667.7999877929688,655.6293200683593,603.2771116638183,Bull,Golden
2025-10-23,671.760009765625,656.2023791503906,603.6849690246582,Bull,Golden
2025-10-24,677.25,656.8840417480469,604.153634185791,Bull,Golden
2025-10-27,685.239990234375,657.7556201171875,604.6579866027832,Bull,Golden
2025-10-28,687.0599975585938,658.6663916015625,605.2160481262207,Bull,Golden
2025-10-29,687.3900146484375,659.6533703613281,605.7712986755371,Bull,Golden
2025-10-30,679.8300170898438,660.5230554199219,606.2847840881348,Bull,Golden
2025-10-31,682.0599975585938,661.4883984375,606.7569291687012,Bull,Golden
2025-11-03,683.3400268554688,662.2846813964844,607.2411250305175,Bull,Golden
2025-11-04,675.239990234375,662.9756079101562,607.6553785705566,Bull,Golden
2025-11-05,677.5800170898438,663.6596826171875,608.0542198181153,Bull,Golden
2025-11-06,670.3099975585938,664.1690380859375,608.3999082946777,Bull,Golden
2025-11-07,670.969970703125,664.6459204101562,608.7324903869629,Bull,Golden
2025-11-10,681.4400024414062,665.4093884277344,609.1262455749512,Bull,Golden
2025-11-11,683.0,666.2993920898438,609.5704267883301,Bull,Golden
2025-11-12,683.3800048828125,667.1277880859375,609.9909819030762,Bull,Golden
2025-11-13,672.0399780273438,667.6220812988281,610.3682688903808,Bull,Golden
2025-11-14,671.9299926757812,668.1516711425782,610.7289964294433,Bull,Golden
2025-11-17,665.6699829101562,668.5243481445312,611.0743843078614,Bull,Golden
2025-11-18,660.0800170898438,668.7553088378907,611.4118962097168,Bull,Golden
2025-11-19,662.6300048828125,668.9997729492187,611.7422822570801,Bull,Golden
2025-11-20,652.530029296875,668.9341369628906,612.0100746154785,Bull,Golden
2025-11-21,659.030029296875,669.0028894042969,612.29995803833,Bull,Golden
